household_id,geo_unit,original_pattern,actual_composition,household_size,num_kids,num_young_adults,num_adults,num_old_adults,residents
3092,E00013392,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 1",4,0,0,3,1,"Person_5231(age=37,sex=male); Person_6207(age=47,sex=female); Person_6472(age=51,sex=female); Person_8445(age=81,sex=male)"
3093,E00013392,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 1",4,0,0,3,1,"Person_4089(age=31,sex=female); Person_3272(age=26,sex=male); Person_4013(age=30,sex=male); Person_7984(age=69,sex=female)"
3094,E00013393,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 4, Old Adults: 0",4,0,0,4,0,"Person_3086(age=26,sex=female); Person_7357(age=60,sex=female); Person_4015(age=30,sex=male); Person_4265(age=31,sex=male)"
3095,E00013393,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 4, Old Adults: 0",4,0,0,4,0,"Person_4661(age=34,sex=female); Person_2924(age=25,sex=female); Person_5521(age=41,sex=female); Person_4262(age=31,sex=male)"
3096,E00013393,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 4, Old Adults: 0",4,0,0,4,0,"Person_3429(age=27,sex=female); Person_4096(age=31,sex=female); Person_4093(age=31,sex=female); Person_3274(age=26,sex=male)"
3097,E00013393,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 4, Old Adults: 0",4,0,0,4,0,"Person_4901(age=36,sex=female); Person_3775(age=29,sex=female); Person_7526(age=61,sex=male); Person_7428(age=61,sex=female)"
3098,E00013393,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 4, Old Adults: 0",4,0,0,4,0,"Person_5642(age=41,sex=male); Person_6478(age=51,sex=female); Person_3864(age=29,sex=male); Person_3082(age=26,sex=female)"
3099,E00013393,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 4, Old Adults: 0",4,0,0,4,0,"Person_7699(age=63,sex=female); Person_5045(age=36,sex=male); Person_7094(age=56,sex=male); Person_3431(age=27,sex=female)"
3100,E00013393,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 1",4,0,0,3,1,"Person_6118(age=46,sex=male); Person_3008(age=25,sex=male); Person_5796(age=42,sex=male); Person_7985(age=69,sex=female)"
3101,E00013393,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 1",4,0,0,3,1,"Person_7430(age=61,sex=female); Person_7180(age=57,sex=female); Person_6974(age=56,sex=female); Person_8504(age=86,sex=female)"
3102,E00013393,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_7429(age=61,sex=female); Person_4263(age=31,sex=male); Person_6972(age=56,sex=female)"
3103,E00013393,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_3083(age=26,sex=female); Person_3275(age=26,sex=male); Person_4094(age=31,sex=female)"
3104,E00013393,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 1",3,0,0,2,1,"Person_3715(age=28,sex=male); Person_2923(age=25,sex=female); Person_8264(age=76,sex=female)"
3105,E00013393,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 1",3,0,0,2,1,"Person_7525(age=61,sex=male); Person_7092(age=56,sex=male); Person_8050(age=71,sex=female)"
3106,E00013393,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 1",3,0,0,2,1,"Person_4900(age=36,sex=female); Person_4717(age=34,sex=male); Person_7852(age=67,sex=female)"
3107,E00013393,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 1",3,0,0,2,1,"Person_3935(age=30,sex=female); Person_5046(age=36,sex=male); Person_8589(age=92,sex=male)"
3108,E00013393,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 1",3,0,0,2,1,"Person_7301(age=59,sex=female); Person_3546(age=27,sex=male); Person_8115(age=71,sex=male)"
3109,E00013393,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 1",3,0,0,2,1,"Person_7395(age=60,sex=male); Person_7522(age=61,sex=male); Person_8004(age=69,sex=male)"
3110,E00013395,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_7096(age=56,sex=male); Person_4100(age=31,sex=female); Person_4097(age=31,sex=female)"
3111,E00013395,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_4906(age=36,sex=female); Person_4718(age=34,sex=male); Person_3638(age=28,sex=female)"
3112,E00013395,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_3865(age=29,sex=male); Person_6978(age=56,sex=female); Person_6600(age=51,sex=male)"
3113,E00013395,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_4500(age=32,sex=male); Person_6481(age=51,sex=female); Person_7396(age=60,sex=male)"
3114,E00013395,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_5867(age=43,sex=male); Person_5235(age=37,sex=male); Person_7181(age=57,sex=female)"
3115,E00013395,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_5866(age=43,sex=male); Person_4017(age=30,sex=male); Person_5339(age=39,sex=female)"
3116,E00013395,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_5649(age=41,sex=male); Person_4267(age=31,sex=male); Person_4268(age=31,sex=male)"
3117,E00013395,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_3089(age=26,sex=female); Person_3091(age=26,sex=female); Person_3637(age=28,sex=female)"
3118,E00013395,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_6210(age=47,sex=female); Person_6786(age=53,sex=female); Person_4422(age=32,sex=female)"
3119,E00013395,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_5468(age=40,sex=male); Person_6013(age=46,sex=female); Person_4269(age=31,sex=male)"
3120,E00013395,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_7288(age=58,sex=male); Person_3281(age=26,sex=male); Person_4099(age=31,sex=female)"
3121,E00013395,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 1",3,0,0,2,1,"Person_7267(age=58,sex=female); Person_4662(age=34,sex=female); Person_8005(age=69,sex=male)"
3122,E00013395,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 1",3,0,0,2,1,"Person_5648(age=41,sex=male); Person_3434(age=27,sex=female); Person_8117(age=71,sex=male)"
3123,E00013395,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 1",3,0,0,2,1,"Person_6892(age=55,sex=female); Person_6980(age=56,sex=female); Person_7781(age=65,sex=male)"
3124,E00013395,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 1, Old Adults: 1",2,0,0,1,1,"Person_2926(age=25,sex=female); Person_7780(age=65,sex=male)"
3125,E00013411,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_3436(age=27,sex=female); Person_4503(age=32,sex=male); Person_5171(age=37,sex=female)"
3126,E00013411,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_5383(age=39,sex=male); Person_4621(age=33,sex=male); Person_3717(age=28,sex=male)"
3127,E00013411,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_4722(age=34,sex=male); Person_3940(age=30,sex=female); Person_5654(age=41,sex=male)"
3128,E00013411,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_3438(age=27,sex=female); Person_3093(age=26,sex=female); Person_4575(age=33,sex=female)"
3129,E00013411,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_7621(age=62,sex=female); Person_4104(age=31,sex=female); Person_4842(age=35,sex=male)"
3130,E00013411,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_5172(age=37,sex=female); Person_3552(age=27,sex=male); Person_3283(age=26,sex=male)"
3131,E00013411,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_3866(age=29,sex=male); Person_3718(age=28,sex=male); Person_2927(age=25,sex=female)"
3132,E00013411,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_5314(age=38,sex=male); Person_5057(age=36,sex=male); Person_6787(age=53,sex=female)"
3133,E00013411,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_6982(age=56,sex=female); Person_6330(age=49,sex=female); Person_4843(age=35,sex=male)"
3134,E00013411,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_2928(age=25,sex=female); Person_3284(age=26,sex=male)"
3135,E00013411,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3435(age=27,sex=female); Person_5288(age=38,sex=female)"
3136,E00013411,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4021(age=30,sex=male); Person_4505(age=32,sex=male)"
3137,E00013411,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_7303(age=59,sex=female); Person_4103(age=31,sex=female)"
3138,E00013411,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_7723(age=64,sex=female); Person_5056(age=36,sex=male)"
3139,E00013411,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3011(age=25,sex=male); Person_7620(age=62,sex=female)"
3140,E00013411,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4102(age=31,sex=female); Person_6893(age=55,sex=female)"
3141,E00013411,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3867(age=29,sex=male); Person_6121(age=46,sex=male)"
3142,E00013411,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_2929(age=25,sex=female); Person_3779(age=29,sex=female)"
3143,E00013411,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_7434(age=61,sex=female); Person_4272(age=31,sex=male)"
3144,E00013411,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4776(age=35,sex=female); Person_3096(age=26,sex=female)"
3145,E00013411,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_5239(age=37,sex=male); Person_5938(age=45,sex=female)"
3146,E00013411,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_5526(age=41,sex=female); Person_4273(age=31,sex=male)"
3147,E00013414,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 4, Old Adults: 0",4,0,0,4,0,"Person_3870(age=29,sex=male); Person_3720(age=28,sex=male); Person_4425(age=32,sex=female); Person_3293(age=26,sex=male)"
3148,E00013414,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 4, Old Adults: 0",4,0,0,4,0,"Person_6017(age=46,sex=female); Person_3783(age=29,sex=female); Person_3105(age=26,sex=female); Person_3103(age=26,sex=female)"
3149,E00013414,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 4, Old Adults: 0",4,0,0,4,0,"Person_3782(age=29,sex=female); Person_3106(age=26,sex=female); Person_4280(age=31,sex=male); Person_3941(age=30,sex=female)"
3150,E00013414,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_4781(age=35,sex=female); Person_6124(age=46,sex=male); Person_6298(age=48,sex=female)"
3151,E00013414,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_3101(age=26,sex=female); Person_3869(age=29,sex=male); Person_6331(age=49,sex=female)"
3152,E00013414,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_5802(age=42,sex=male); Person_5419(age=40,sex=female); Person_3013(age=25,sex=male)"
3153,E00013414,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_4914(age=36,sex=female); Person_6848(age=54,sex=female); Person_7102(age=56,sex=male)"
3154,E00013414,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_3642(age=28,sex=female); Person_3942(age=30,sex=female); Person_3107(age=26,sex=female)"
3155,E00013414,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_7441(age=61,sex=female); Person_3291(age=26,sex=male); Person_5939(age=45,sex=female)"
3156,E00013414,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_4916(age=36,sex=female); Person_3555(age=27,sex=male); Person_3443(age=27,sex=female)"
3157,E00013414,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_5343(age=39,sex=female); Person_7289(age=58,sex=male); Person_7622(age=62,sex=female)"
3158,E00013414,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_3442(age=27,sex=female); Person_3100(age=26,sex=female); Person_4667(age=34,sex=female)"
3159,E00013414,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 1",3,0,0,2,1,"Person_2931(age=25,sex=female); Person_3102(age=26,sex=female); Person_7928(age=67,sex=male)"
3160,E00013415,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 5, Old Adults: 0",5,0,0,5,0,"Person_5975(age=45,sex=male); Person_5385(age=39,sex=male); Person_7443(age=61,sex=female); Person_6022(age=46,sex=female); Person_4119(age=31,sex=female)"
3161,E00013415,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 5, Old Adults: 0",5,0,0,5,0,"Person_4286(age=31,sex=male); Person_6702(age=52,sex=female); Person_3296(age=26,sex=male); Person_4290(age=31,sex=male); Person_4288(age=31,sex=male)"
3162,E00013415,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 5, Old Adults: 0",5,0,0,5,0,"Person_4668(age=34,sex=female); Person_5661(age=41,sex=male); Person_3112(age=26,sex=female); Person_5423(age=40,sex=female); Person_7106(age=56,sex=male)"
3163,E00013415,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 5, Old Adults: 0",5,0,0,5,0,"Person_3447(age=27,sex=female); Person_4118(age=31,sex=female); Person_3115(age=26,sex=female); Person_7107(age=56,sex=male); Person_4920(age=36,sex=female)"
3164,E00013415,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 4, Old Adults: 1",5,0,0,4,1,"Person_3448(age=27,sex=female); Person_5180(age=37,sex=female); Person_5804(age=42,sex=male); Person_6491(age=51,sex=female); Person_7835(age=66,sex=male)"
3165,E00013415,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 4, Old Adults: 1",5,0,0,4,1,"Person_5843(age=43,sex=female); Person_7189(age=57,sex=female); Person_3559(age=27,sex=male); Person_3113(age=26,sex=female); Person_8125(age=71,sex=male)"
3166,E00013415,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 4, Old Adults: 0",4,0,0,4,0,"Person_3722(age=28,sex=male); Person_6311(age=48,sex=male); Person_6996(age=56,sex=female); Person_3114(age=26,sex=female)"
3167,E00013415,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 1",4,0,0,3,1,"Person_7736(age=64,sex=male); Person_3446(age=27,sex=female); Person_7241(age=57,sex=male); Person_8193(age=72,sex=male)"
3168,E00013415,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 1",4,0,0,3,1,"Person_3110(age=26,sex=female); Person_3558(age=27,sex=male); Person_5062(age=36,sex=male); Person_8124(age=71,sex=male)"
3169,E00013415,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 1",4,0,0,3,1,"Person_4510(age=32,sex=male); Person_5895(age=44,sex=female); Person_4511(age=32,sex=male); Person_8269(age=76,sex=female)"
3170,E00013415,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 1",4,0,0,3,1,"Person_4922(age=36,sex=female); Person_3787(age=29,sex=female); Person_5242(age=37,sex=male); Person_8270(age=76,sex=female)"
3171,E00013415,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 1",4,0,0,3,1,"Person_4025(age=30,sex=male); Person_3295(age=26,sex=male); Person_4289(age=31,sex=male); Person_8244(age=75,sex=female)"
3172,E00013416,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 4, Old Adults: 0",4,0,0,4,0,"Person_6399(age=50,sex=female); Person_7725(age=64,sex=female); Person_7309(age=59,sex=female); Person_5292(age=38,sex=female)"
3173,E00013416,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_3876(age=29,sex=male); Person_4849(age=35,sex=male); Person_3452(age=27,sex=female)"
3174,E00013416,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_3122(age=26,sex=female); Person_5182(age=37,sex=female); Person_6500(age=51,sex=female)"
3175,E00013416,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_3302(age=26,sex=male); Person_3121(age=26,sex=female); Person_7451(age=61,sex=female)"
3176,E00013416,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_5976(age=45,sex=male); Person_2938(age=25,sex=female); Person_3650(age=28,sex=female)"
3177,E00013416,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_6822(age=53,sex=male); Person_4432(age=32,sex=female); Person_6997(age=56,sex=female)"
3178,E00013416,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_3018(age=25,sex=male); Person_6499(age=51,sex=female); Person_3017(age=25,sex=male)"
3179,E00013416,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_4124(age=31,sex=female); Person_6495(age=51,sex=female); Person_6998(age=56,sex=female)"
3180,E00013416,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_3562(age=27,sex=male); Person_3451(age=27,sex=female); Person_3875(age=29,sex=male)"
3181,E00013416,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_3301(age=26,sex=male); Person_4027(age=30,sex=male); Person_2937(age=25,sex=female)"
3182,E00013416,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_5805(age=42,sex=male); Person_3117(age=26,sex=female); Person_3120(age=26,sex=female)"
3183,E00013416,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_3948(age=30,sex=female); Person_6999(age=56,sex=female); Person_3300(age=26,sex=male)"
3184,E00013416,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_7627(age=62,sex=female); Person_3651(age=28,sex=female); Person_3119(age=26,sex=female)"
3185,E00013416,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 1",3,0,0,2,1,"Person_3790(age=29,sex=female); Person_2939(age=25,sex=female); Person_7862(age=67,sex=female)"
3186,E00013416,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 1",3,0,0,2,1,"Person_3724(age=28,sex=male); Person_4850(age=35,sex=male); Person_7933(age=67,sex=male)"
3187,E00013417,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3020(age=25,sex=male); Person_4671(age=34,sex=female)"
3188,E00013417,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_6793(age=53,sex=female); Person_2943(age=25,sex=female)"
3189,E00013417,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4131(age=31,sex=female); Person_3021(age=25,sex=male)"
3190,E00013417,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3457(age=27,sex=female); Person_3129(age=26,sex=female)"
3191,E00013417,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_5477(age=40,sex=male); Person_3126(age=26,sex=female)"
3192,E00013417,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4514(age=32,sex=male); Person_3308(age=26,sex=male)"
3193,E00013417,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_5944(age=45,sex=female); Person_3123(age=26,sex=female)"
3194,E00013417,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_7666(age=62,sex=male); Person_7003(age=56,sex=female)"
3195,E00013417,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_6504(age=51,sex=female); Person_4581(age=33,sex=female)"
3196,E00013417,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_3563(age=27,sex=male); Person_2942(age=25,sex=female)"
3197,E00013417,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4435(age=32,sex=female); Person_2940(age=25,sex=female)"
3198,E00013417,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_7453(age=61,sex=female); Person_5945(age=45,sex=female)"
3199,E00013417,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4127(age=31,sex=female); Person_5073(age=36,sex=male)"
3200,E00013417,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_7541(age=61,sex=male); Person_5183(age=37,sex=female)"
3201,E00013417,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4513(age=32,sex=male); Person_4294(age=31,sex=male)"
3202,E00013417,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_4932(age=36,sex=female); Person_4625(age=33,sex=male)"
3203,E00013417,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 0",2,0,0,2,0,"Person_6313(age=48,sex=male); Person_5427(age=40,sex=female)"
3204,E00013417,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 1, Old Adults: 1",2,0,0,1,1,"Person_6033(age=46,sex=female); Person_8486(age=82,sex=male)"
3205,E00013417,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 1, Old Adults: 1",2,0,0,1,1,"Person_3566(age=27,sex=male); Person_8574(age=92,sex=female)"
3206,E00013417,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 1, Old Adults: 1",2,0,0,1,1,"Person_4933(age=36,sex=female); Person_7866(age=67,sex=female)"
3207,E00013417,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 1, Old Adults: 1",2,0,0,1,1,"Person_3950(age=30,sex=female); Person_8174(age=72,sex=female)"
3208,E00013417,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 1, Old Adults: 1",2,0,0,1,1,"Person_3952(age=30,sex=female); Person_7936(age=67,sex=male)"
3209,E00013417,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 1, Old Adults: 1",2,0,0,1,1,"Person_4299(age=31,sex=male); Person_8064(age=71,sex=female)"
3210,E00013417,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 1, Old Adults: 1",2,0,0,1,1,"Person_5542(age=41,sex=female); Person_7786(age=65,sex=male)"
3211,E00013417,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 1, Old Adults: 1",2,0,0,1,1,"Person_3019(age=25,sex=male); Person_7787(age=65,sex=male)"
3212,E00013417,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 1, Old Adults: 1",2,0,0,1,1,"Person_3879(age=29,sex=male); Person_8274(age=76,sex=female)"
3213,E00013418,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_5186(age=37,sex=female); Person_4940(age=36,sex=female); Person_4133(age=31,sex=female)"
3214,E00013418,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_4437(age=32,sex=female); Person_4134(age=31,sex=female); Person_3133(age=26,sex=female)"
3215,E00013418,0 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 3, Old Adults: 0",3,0,0,3,0,"Person_7548(age=61,sex=male); Person_7547(age=61,sex=male); Person_5674(age=41,sex=male)"
