person_id,person_sex,person_age,residence_type,residence_original_pattern,residence_geo_unit,venue_name,venue_type,employee_count,industry_code,sizeband
31768,female,60,household,0 0 1 0,E00062309,comp_10573,company,444,C,250+
31769,female,60,household,0 >=0 >=0 >=0,E00062310,comp_10583,company,350,H,250+
31770,female,60,household,0 0 1 0,E00062310,comp_10687,company,4,M,0-4
31771,female,60,household,0 >=1 2 0,E00062310,comp_10760,company,4,O,0-4
31772,female,60,household,0 >=1 1 0,E00062311,comp_10555,company,253,N,250+
31773,female,60,household,0 0 1 0,E00062312,comp_11106,company,320,H,250+
31774,female,60,household,0 0 1 0,E00062313,comp_10756,company,4,N,0-4
31775,female,60,household,0 0 1 0,E00062315,comp_10581,company,338,G,250+
31777,female,60,household,0 0 1 0,E00062317,comp_11120,company,4,I,0-4
31778,female,60,household,0 0 2 0,E00062318,comp_10834,company,4,O,0-4
31779,female,60,household,0 0 2 0,E00062320,comp_14165,company,19,M,10-19
31780,female,60,household,0 0 1 0,E00062320,comp_10558,company,385,P,250+
31781,female,60,household,0 >=1 2 0,E00062322,comp_10606,company,4,J,0-4
31783,female,60,household,0 0 1 0,E00062358,comp_10861,company,148,Q,50-294
31784,female,60,household,0 0 2 0,E00062359,comp_14366,company,89,P,50-294
31785,female,60,household,0 0 1 0,E00062359,comp_10585,company,406,I,250+
31786,female,60,household,0 0 2 0,E00062360,comp_10853,company,317,P,250+
31788,female,60,household,0 >=0 >=0 >=0,E00062361,comp_10585,company,406,I,250+
31789,female,60,household,0 0 1 0,E00062362,comp_11106,company,320,H,250+
31790,female,60,household,0 0 1 0,E00062362,comp_14468,company,130,F,50-294
31791,female,60,household,0 0 1 0,E00062363,comp_10856,company,20,P,20-49
31792,female,60,household,0 0 1 0,E00062364,comp_10637,company,4,L,0-4
31793,female,60,household,0 >=1 1 0,E00062365,comp_14329,company,4,O,0-4
31794,female,60,household,0 0 2 0,E00062367,comp_11009,company,283,F,250+
31795,female,60,household,0 0 1 0,E00062367,comp_10580,company,341,F,250+
31796,female,60,household,0 0 2 0,E00062368,comp_10959,company,391,C,250+
31797,female,60,household,0 0 1 0,E00062368,comp_10860,company,148,Q,50-294
31798,female,60,household,0 >=1 1 0,E00062369,comp_10552,company,203,M,50-294
31799,female,60,household,0 >=1 2 0,E00062369,comp_10573,company,444,C,250+
31801,female,60,household,0 >=1 2 0,E00062371,comp_10853,company,317,P,250+
31802,female,60,household,0 0 1 0,E00062371,comp_10580,company,341,F,250+
31804,female,60,household,0 0 2 0,E00062372,comp_10580,company,341,F,250+
31805,female,60,household,1 >=0 2 0,E00062373,comp_11104,company,4,G,0-4
31806,female,60,household,0 0 2 0,E00062373,comp_11148,company,4,I,0-4
31807,female,60,household,0 0 2 0,E00062374,comp_11024,company,4,G,0-4
31808,female,60,household,0 >=1 1 0,E00062374,comp_10581,company,338,G,250+
31809,female,60,household,0 0 1 0,E00062375,comp_10559,company,874,Q,250+
31811,female,60,household,0 0 2 0,E00062376,comp_11106,company,320,H,250+
31812,female,60,household,0 0 1 0,E00062377,comp_10853,company,317,P,250+
31813,female,60,household,0 >=1 2 0,E00062378,comp_10573,company,444,C,250+
31814,female,60,household,>=2 >=0 2 0,E00062378,comp_11136,company,4,I,0-4
31815,female,60,household,1 >=0 2 0,E00104959,comp_14364,company,999,P,250+
31819,female,60,household,0 0 1 0,E00104961,comp_14156,company,75,L,50-294
31821,female,60,household,0 >=1 2 0,E00104962,comp_14403,company,144,Other,50-294
31823,female,60,household,0 0 2 0,E00104962,comp_14479,company,5,G,5-9
31824,female,60,household,0 >=1 2 0,E00104963,comp_14384,company,10,Q,10-19
31826,female,60,household,0 >=1 1 0,E00104966,comp_14377,company,203,Q,50-294
31827,female,60,household,0 0 2 0,E00105048,comp_14156,company,75,L,50-294
31828,female,60,household,0 0 2 0,E00105048,comp_14162,company,49,M,20-49
31829,female,60,household,0 0 2 0,E00105049,comp_14162,company,49,M,20-49
31830,female,60,household,0 >=1 2 0,E00105049,comp_14258,company,4,O,0-4
31831,female,60,household,0 0 1 0,E00105051,comp_14054,company,81,F,50-294
31832,female,60,household,0 0 1 0,E00105054,comp_13876,company,74,J,50-294
31833,female,60,household,1 >=0 2 0,E00105055,comp_14156,company,75,L,50-294
31835,female,60,household,0 >=0 >=0 >=0,E00105056,comp_14512,company,34,H,20-49
31836,female,60,household,>=2 >=0 2 0,E00105058,comp_14376,company,204,Q,50-294
31837,female,60,household,>=2 >=0 2 0,E00105058,comp_14468,company,130,F,50-294
31839,female,60,household,0 >=1 1 0,E00105059,comp_10955,company,4,Other,0-4
31845,female,60,household,0 0 1 0,E00105104,comp_13876,company,74,J,50-294
31846,female,60,household,0 0 2 0,E00105104,comp_14434,company,4,C,0-4
31847,female,60,household,0 >=1 2 0,E00105106,comp_14171,company,19,M,10-19
31848,female,60,household,0 >=1 2 0,E00105106,comp_14376,company,204,Q,50-294
31854,female,60,household,0 0 2 0,E00105183,comp_13996,company,4,Q,0-4
31855,female,60,household,0 >=0 >=0 >=0,E00105183,comp_13970,company,4,Q,0-4
31857,female,60,household,1 >=0 2 0,E00105186,comp_13965,company,4,Q,0-4
31858,female,60,household,0 0 2 0,E00171797,comp_14104,company,4,I,0-4
31861,female,60,household,0 0 1 0,E00171953,comp_14384,company,10,Q,10-19
31863,female,60,household,0 0 2 0,E00183236,comp_14427,company,95,C,50-294
31864,female,60,household,0 0 2 0,E00183236,comp_14375,company,204,Q,50-294
31866,female,60,household,0 0 2 0,E00183264,comp_14367,company,88,P,50-294
31867,female,60,household,>=2 >=0 2 0,E00183273,comp_14163,company,49,M,20-49
31868,female,60,household,>=2 >=0 2 0,E00183273,comp_14074,company,4,G,0-4
31870,female,60,household,0 0 2 0,E00183277,comp_14518,company,36,I,20-49
31871,female,60,household,0 0 2 0,E00183278,comp_14130,company,4,I,0-4
31874,female,60,household,>=2 >=0 2 0,E00183281,comp_14365,company,89,P,50-294
31875,male,60,household,0 0 1 0,E00062058,comp_10592,company,49,J,20-49
31876,male,60,household,0 >=1 2 0,E00062059,comp_10555,company,253,N,250+
31877,male,60,household,0 >=0 >=0 >=0,E00062061,comp_10674,company,4,M,0-4
31878,male,60,household,0 0 1 0,E00062066,comp_10590,company,49,J,20-49
31879,male,60,household,0 0 1 0,E00062066,comp_14142,company,117,J,50-294
31880,male,60,household,0 0 2 0,E00062067,comp_10555,company,253,N,250+
31881,male,60,household,0 0 1 0,E00062069,comp_10741,company,4,N,0-4
31882,male,60,household,0 0 2 0,E00062070,comp_10853,company,317,P,250+
31884,male,60,household,1 >=0 2 0,E00062310,comp_14375,company,204,Q,50-294
31885,male,60,household,1 >=0 1 0,E00062310,comp_10580,company,341,F,250+
31886,male,60,household,0 >=1 2 0,E00062311,comp_11156,company,4,I,0-4
31887,male,60,household,0 0 1 0,E00062311,comp_10959,company,391,C,250+
31888,male,60,household,0 0 1 0,E00062312,comp_10555,company,253,N,250+
31889,male,60,household,0 0 1 0,E00062312,comp_10734,company,4,N,0-4
31890,male,60,household,0 0 1 0,E00062313,comp_11071,company,4,G,0-4
31891,male,60,household,0 >=1 2 0,E00062314,comp_10919,company,4,Other,0-4
31893,male,60,household,0 >=1 1 0,E00062315,comp_10573,company,444,C,250+
31894,male,60,household,>=2 >=0 2 0,E00062315,comp_10581,company,338,G,250+
31896,male,60,household,0 0 2 0,E00062316,comp_10558,company,385,P,250+
31897,male,60,household,1 >=0 >=0 >=0,E00062317,comp_10561,company,20,Q,20-49
31899,male,60,household,0 >=0 >=0 >=0,E00062319,comp_10558,company,385,P,250+
31900,male,60,household,0 0 1 0,E00062320,comp_14426,company,95,C,50-294
31901,male,60,household,0 0 1 0,E00062320,comp_11207,company,4,I,0-4
31902,male,60,household,0 >=0 >=0 >=0,E00062321,comp_10555,company,253,N,250+
31903,male,60,household,0 >=1 1 0,E00062321,comp_10581,company,338,G,250+
31904,male,60,household,0 >=0 >=0 >=0,E00062322,comp_10847,company,4,O,0-4
31905,male,60,household,0 0 2 0,E00062322,comp_10771,company,4,O,0-4
31906,male,60,household,1 >=0 2 0,E00062323,comp_11106,company,320,H,250+
31907,male,60,household,>=2 >=0 >=0 >=0,E00062324,comp_10835,company,4,O,0-4
31908,male,60,household,0 0 1 0,E00062358,comp_10959,company,391,C,250+
31909,male,60,household,0 >=1 2 0,E00062359,comp_10876,company,10,Q,10-19
31910,male,60,household,0 0 1 0,E00062360,comp_11009,company,283,F,250+
31911,male,60,household,1 >=0 2 0,E00062360,comp_10573,company,444,C,250+
31912,male,60,household,0 >=1 2 0,E00062361,comp_10581,company,338,G,250+
31913,male,60,household,0 0 2 0,E00062361,comp_10583,company,350,H,250+
31914,male,60,household,0 0 2 0,E00062362,comp_10867,company,20,Q,20-49
31915,male,60,household,0 0 2 0,E00062363,comp_10583,company,350,H,250+
31916,male,60,household,0 0 2 0,E00062364,comp_10549,company,3,J,0-4
31917,male,60,household,0 0 2 0,E00062365,comp_10555,company,253,N,250+
31918,male,60,household,0 0 1 0,E00062365,comp_11193,company,4,I,0-4
31919,male,60,household,0 >=1 1 0,E00062366,comp_10689,company,4,M,0-4
31920,male,60,household,0 0 2 0,E00062367,comp_14054,company,81,F,50-294
31921,male,60,household,0 0 2 0,E00062368,comp_10555,company,253,N,250+
31922,male,60,household,>=2 >=0 2 0,E00062369,comp_10703,company,4,N,0-4
31923,male,60,household,0 >=1 2 0,E00062369,comp_10581,company,338,G,250+
31924,male,60,household,0 >=1 1 0,E00062370,comp_10959,company,391,C,250+
31927,male,60,household,0 0 2 0,E00062372,comp_10792,company,4,O,0-4
31928,male,60,household,1 >=0 2 0,E00062372,comp_10573,company,444,C,250+
31929,male,60,household,0 >=1 2 0,E00062373,comp_11106,company,320,H,250+
31930,male,60,household,0 0 2 0,E00062373,comp_10870,company,20,Q,20-49
31931,male,60,household,0 0 2 0,E00062373,comp_10961,company,5,C,5-9
31932,male,60,household,0 0 2 0,E00062374,comp_11177,company,4,I,0-4
31933,male,60,household,0 0 1 0,E00062375,comp_10655,company,4,M,0-4
31934,male,60,household,0 0 1 0,E00062375,comp_10581,company,338,G,250+
31935,male,60,household,0 0 2 0,E00062376,comp_10615,company,33,K,20-49
31936,male,60,household,0 0 2 0,E00062377,comp_10573,company,444,C,250+
31938,male,60,household,0 >=0 >=0 >=0,E00062378,comp_10773,company,4,O,0-4
31939,male,60,household,1 >=0 2 0,E00062378,comp_11049,company,4,G,0-4
31941,male,60,household,0 0 2 0,E00104959,comp_14375,company,204,Q,50-294
31942,male,60,household,0 0 2 0,E00104960,comp_14428,company,95,C,50-294
31943,male,60,household,0 >=1 2 0,E00104960,comp_14377,company,203,Q,50-294
31944,male,60,household,0 0 2 0,E00104961,comp_14523,company,10,I,10-19
31946,male,60,household,0 >=1 1 0,E00104962,comp_14428,company,95,C,50-294
31948,male,60,household,0 >=0 >=0 >=0,E00104962,comp_13956,company,4,O,0-4
31949,male,60,household,0 0 2 0,E00104963,comp_14377,company,203,Q,50-294
31950,male,60,household,0 0 1 0,E00104966,comp_14108,company,4,I,0-4
31951,male,60,household,>=2 >=0 2 0,E00105048,comp_14426,company,95,C,50-294
31952,male,60,household,0 0 1 0,E00105048,comp_14094,company,4,I,0-4
31956,male,60,household,>=2 >=0 2 0,E00105056,comp_14377,company,203,Q,50-294
31957,male,60,household,>=2 >=0 2 0,E00105058,comp_14399,company,4,Q,0-4
31958,male,60,household,0 >=1 2 0,E00105058,comp_14335,company,4,O,0-4
31959,male,60,household,0 0 2 0,E00105059,comp_13876,company,74,J,50-294
31963,male,60,household,0 0 2 0,E00105078,comp_13877,company,4,J,0-4
31966,male,60,household,0 >=0 >=0 >=0,E00105102,comp_14179,company,4,M,0-4
31968,male,60,household,0 0 2 0,E00105106,comp_14323,company,4,O,0-4
31969,male,60,household,0 >=1 2 0,E00105106,comp_14468,company,130,F,50-294
31970,male,60,household,0 0 2 0,E00105107,comp_14368,company,20,P,20-49
31971,male,60,household,0 0 2 0,E00105107,comp_14376,company,204,Q,50-294
31975,male,60,household,0 0 2 0,E00105183,comp_14097,company,4,I,0-4
31976,male,60,household,0 >=1 2 0,E00105183,comp_14524,company,10,I,10-19
31977,male,60,household,>=2 >=0 2 0,E00105184,comp_14142,company,117,J,50-294
31978,male,60,household,0 0 1 0,E00105186,comp_14512,company,34,H,20-49
31980,male,60,household,0 >=0 >=0 >=0,E00171869,comp_14496,company,4,G,0-4
31981,male,60,household,0 0 2 0,E00171953,comp_14142,company,117,J,50-294
31982,male,60,household,0 >=1 2 0,E00171953,comp_14431,company,10,C,10-19
31984,male,60,household,1 >=0 2 0,E00183236,comp_14365,company,89,P,50-294
31985,male,60,household,1 >=0 >=0 >=0,E00183240,comp_14376,company,204,Q,50-294
31986,male,60,household,0 >=1 2 0,E00183254,comp_14403,company,144,Other,50-294
31987,male,60,household,>=2 >=0 2 0,E00183264,comp_14367,company,88,P,50-294
31989,male,60,household,>=2 >=0 2 0,E00183277,comp_14418,company,4,Other,0-4
31990,male,60,household,>=2 >=0 2 0,E00183277,comp_10555,company,253,N,250+
31993,male,60,household,0 >=1 1 0,E00183281,comp_13898,company,19,M,10-19
31995,female,61,household,0 >=1 2 0,E00062058,comp_10573,company,444,C,250+
31997,female,61,household,0 0 2 0,E00062058,comp_11171,company,4,I,0-4
31998,female,61,household,1 >=0 2 0,E00062059,comp_10871,company,20,Q,20-49
31999,female,61,household,0 0 1 0,E00062059,comp_10685,company,4,M,0-4
32000,female,61,household,0 0 2 0,E00062059,comp_10581,company,338,G,250+
32002,female,61,household,0 0 1 0,E00062059,comp_10872,company,20,Q,20-49
32003,female,61,household,0 0 1 0,E00062059,comp_10676,company,4,M,0-4
32004,female,61,household,0 0 2 0,E00062061,comp_10585,company,406,I,250+
32005,female,61,household,0 0 2 0,E00062061,comp_10898,company,5,Q,5-9
32006,female,61,household,0 0 1 0,E00062061,comp_10573,company,444,C,250+
32007,female,61,household,0 0 2 0,E00062061,comp_11009,company,283,F,250+
32008,female,61,household,0 0 1 0,E00062066,comp_10815,company,4,O,0-4
32009,female,61,household,0 0 1 0,E00062066,comp_10993,company,258,E,250+
32012,female,61,household,0 0 1 0,E00062067,comp_11089,company,4,G,0-4
32013,female,61,household,0 >=1 1 0,E00062067,comp_10552,company,203,M,50-294
32014,female,61,household,0 0 1 0,E00062067,comp_11106,company,320,H,250+
32015,female,61,household,0 0 1 0,E00062068,comp_10573,company,444,C,250+
32016,female,61,household,>=2 >=0 2 0,E00062068,comp_10825,company,4,O,0-4
32017,female,61,household,0 0 2 0,E00062068,comp_10730,company,4,N,0-4
32018,female,61,household,>=2 >=0 2 0,E00062068,comp_10555,company,253,N,250+
32019,female,61,household,0 >=1 2 0,E00062069,comp_10614,company,33,K,20-49
32020,female,61,household,0 0 2 0,E00062069,comp_14377,company,203,Q,50-294
32021,female,61,household,0 0 2 0,E00062070,comp_10878,company,10,Q,10-19
32022,female,61,household,0 0 2 0,E00062070,comp_10548,company,236,J,50-294
32023,female,61,household,0 0 1 0,E00062309,comp_10573,company,444,C,250+
32024,female,61,household,0 0 2 0,E00062309,comp_11178,company,4,I,0-4
32025,female,61,household,0 0 1 0,E00062309,comp_10616,company,10,K,10-19
32026,female,61,household,0 >=0 >=0 >=0,E00062310,comp_10862,company,20,Q,20-49
32027,female,61,household,0 >=1 2 0,E00062310,comp_10876,company,10,Q,10-19
32028,female,61,household,0 >=1 2 0,E00062310,comp_10716,company,4,N,0-4
32029,female,61,household,0 >=1 2 0,E00062310,comp_10801,company,4,O,0-4
32030,female,61,household,0 0 2 0,E00062310,comp_10581,company,338,G,250+
32031,female,61,household,0 >=0 >=0 >=0,E00062310,comp_10648,company,4,M,0-4
32032,female,61,household,0 0 1 0,E00062311,comp_11106,company,320,H,250+
32033,female,61,household,0 0 1 0,E00062311,comp_11085,company,4,G,0-4
32034,female,61,household,0 >=1 2 0,E00062311,comp_10601,company,4,J,0-4
32035,female,61,household,0 0 1 0,E00062311,comp_11197,company,4,I,0-4
32036,female,61,household,0 0 2 0,E00062312,comp_10585,company,406,I,250+
32037,female,61,household,0 0 1 0,E00062312,comp_10573,company,444,C,250+
32038,female,61,household,0 0 1 0,E00062312,comp_10884,company,10,Q,10-19
32039,female,61,household,0 0 1 0,E00062313,comp_10616,company,10,K,10-19
32040,female,61,household,0 0 1 0,E00062313,comp_10555,company,253,N,250+
32041,female,61,household,0 0 2 0,E00062314,comp_11148,company,4,I,0-4
32042,female,61,household,1 >=0 2 0,E00062314,comp_10845,company,4,O,0-4
32043,female,61,household,0 0 1 0,E00062315,comp_10873,company,20,Q,20-49
32044,female,61,household,0 >=0 >=0 >=0,E00062315,comp_10856,company,20,P,20-49
32045,female,61,household,0 >=1 1 0,E00062315,comp_10628,company,4,K,0-4
32046,female,61,household,0 0 2 0,E00062316,comp_10959,company,391,C,250+
32047,female,61,household,0 0 1 0,E00062316,comp_11185,company,4,I,0-4
32048,female,61,household,0 0 1 0,E00062316,comp_10744,company,4,N,0-4
32049,female,61,household,0 0 1 0,E00062317,comp_11013,company,5,F,5-9
32050,female,61,household,0 0 2 0,E00062317,comp_10773,company,4,O,0-4
32051,female,61,household,0 >=1 1 0,E00062317,comp_11031,company,4,G,0-4
32052,female,61,household,0 0 1 0,E00062318,comp_10665,company,4,M,0-4
32053,female,61,household,0 0 2 0,E00062318,comp_10694,company,4,N,0-4
32054,female,61,household,0 0 2 0,E00062319,comp_10552,company,203,M,50-294
32055,female,61,household,0 0 1 0,E00062319,comp_10567,company,173,Other,50-294
32056,female,61,household,0 0 2 0,E00062320,comp_10685,company,4,M,0-4
32057,female,61,household,0 0 1 0,E00062320,comp_10897,company,5,Q,5-9
32058,female,61,household,0 0 1 0,E00062320,comp_10968,company,4,C,0-4
32059,female,61,household,0 0 1 0,E00062320,comp_11072,company,4,G,0-4
32060,female,61,household,0 0 2 0,E00062320,comp_10954,company,4,Other,0-4
32061,female,61,household,0 >=1 2 0,E00062321,comp_10562,company,20,Q,20-49
32062,female,61,household,0 0 2 0,E00062321,comp_10853,company,317,P,250+
32063,female,61,household,0 0 2 0,E00062322,comp_10558,company,385,P,250+
32064,female,61,household,0 >=1 2 0,E00062322,comp_10870,company,20,Q,20-49
32065,female,61,household,0 0 2 0,E00062322,comp_10903,company,5,Q,5-9
32066,female,61,household,0 0 1 0,E00062322,comp_10580,company,341,F,250+
32067,female,61,household,0 0 2 0,E00062323,comp_10583,company,350,H,250+
32068,female,61,household,0 0 2 0,E00062323,comp_10703,company,4,N,0-4
32069,female,61,household,0 >=1 2 0,E00062323,comp_10612,company,1,J,0-4
32070,female,61,household,>=2 >=0 2 0,E00062324,comp_10959,company,391,C,250+
32071,female,61,household,0 0 2 0,E00062324,comp_11205,company,4,I,0-4
32072,female,61,household,0 0 1 0,E00062358,comp_10559,company,874,Q,250+
32074,female,61,household,0 0 1 0,E00062358,comp_11069,company,4,G,0-4
32075,female,61,household,0 >=1 1 0,E00062358,comp_10640,company,4,M,0-4
32076,female,61,household,0 0 1 0,E00062359,comp_10558,company,385,P,250+
32077,female,61,household,0 0 2 0,E00062359,comp_10807,company,4,O,0-4
32079,female,61,household,0 >=1 2 0,E00062359,comp_10859,company,148,Q,50-294
32080,female,61,household,0 >=1 2 0,E00062360,comp_11033,company,4,G,0-4
32081,female,61,household,0 0 2 0,E00062360,comp_10777,company,4,O,0-4
32082,female,61,household,0 >=1 2 0,E00062360,comp_10928,company,4,Other,0-4
32083,female,61,household,1 >=0 2 0,E00062360,comp_11136,company,4,I,0-4
32084,female,61,household,0 >=1 2 0,E00062360,comp_10573,company,444,C,250+
32085,female,61,household,0 0 2 0,E00062361,comp_14428,company,95,C,50-294
32086,female,61,household,0 0 1 0,E00062361,comp_10550,company,173,K,50-294
32087,female,61,household,0 0 2 0,E00062361,comp_10588,company,4,A,0-4
32088,female,61,household,0 >=1 2 0,E00062361,comp_10830,company,4,O,0-4
32089,female,61,household,0 0 2 0,E00062362,comp_10914,company,4,Other,0-4
32090,female,61,household,0 0 2 0,E00062362,comp_10581,company,338,G,250+
32091,female,61,household,0 >=1 2 0,E00062362,comp_11011,company,10,F,10-19
32093,female,61,household,0 0 2 0,E00062362,comp_11066,company,4,G,0-4
32094,female,61,household,0 0 1 0,E00062363,comp_13970,company,4,Q,0-4
32095,female,61,household,0 >=1 2 0,E00062363,comp_11074,company,4,G,0-4
32097,female,61,household,0 >=1 1 0,E00062364,comp_10573,company,444,C,250+
32098,female,61,household,>=2 >=0 1 0,E00062364,comp_10585,company,406,I,250+
32100,female,61,household,0 0 1 0,E00062365,comp_10552,company,203,M,50-294
32101,female,61,household,0 0 2 0,E00062366,comp_10827,company,4,O,0-4
32102,female,61,household,0 0 1 0,E00062366,comp_11034,company,4,G,0-4
32103,female,61,household,0 0 2 0,E00062367,comp_10558,company,385,P,250+
32104,female,61,household,0 0 2 0,E00062367,comp_10589,company,4,A,0-4
32105,female,61,household,0 0 2 0,E00062367,comp_10885,company,10,Q,10-19
32106,female,61,household,0 0 2 0,E00062367,comp_10959,company,391,C,250+
32107,female,61,household,0 >=1 2 0,E00062367,comp_11009,company,283,F,250+
32108,female,61,household,0 0 2 0,E00062368,comp_10704,company,4,N,0-4
32109,female,61,household,0 0 2 0,E00062368,comp_10558,company,385,P,250+
32110,female,61,household,0 0 1 0,E00062368,comp_10917,company,4,Other,0-4
32111,female,61,household,0 0 1 0,E00062368,comp_10856,company,20,P,20-49
32112,female,61,household,0 0 2 0,E00062368,comp_10581,company,338,G,250+
32113,female,61,household,0 >=1 1 0,E00062369,comp_10591,company,49,J,20-49
32114,female,61,household,0 >=1 2 0,E00062369,comp_11009,company,283,F,250+
32116,female,61,household,0 0 2 0,E00062369,comp_10558,company,385,P,250+
32117,female,61,household,0 >=1 1 0,E00062370,comp_11190,company,4,I,0-4
32118,female,61,household,0 0 2 0,E00062370,comp_10959,company,391,C,250+
32119,female,61,household,0 0 1 0,E00062370,comp_11106,company,320,H,250+
32120,female,61,household,0 0 2 0,E00062370,comp_10555,company,253,N,250+
32121,female,61,household,0 >=1 2 0,E00062371,comp_10956,company,4,Other,0-4
32122,female,61,household,0 0 2 0,E00062371,comp_14468,company,130,F,50-294
32123,female,61,household,0 0 2 0,E00062371,comp_10573,company,444,C,250+
32124,female,61,household,0 0 2 0,E00062371,comp_10854,company,20,P,20-49
32125,female,61,household,0 >=1 1 0,E00062372,comp_11182,company,4,I,0-4
32126,female,61,household,0 0 2 0,E00062372,comp_10873,company,20,Q,20-49
32127,female,61,household,0 0 2 0,E00062372,comp_11132,company,4,I,0-4
32128,female,61,household,0 >=1 2 0,E00062372,comp_14385,company,10,Q,10-19
32129,female,61,household,0 >=1 1 0,E00062373,comp_10864,company,20,Q,20-49
32130,female,61,household,0 0 2 0,E00062373,comp_11106,company,320,H,250+
32131,female,61,household,1 >=0 2 0,E00062373,comp_10573,company,444,C,250+
32134,female,61,household,0 >=1 1 0,E00062374,comp_10555,company,253,N,250+
32135,female,61,household,0 0 1 0,E00062374,comp_10853,company,317,P,250+
32136,female,61,household,0 0 2 0,E00062374,comp_10567,company,173,Other,50-294
32137,female,61,household,0 >=1 2 0,E00062374,comp_10581,company,338,G,250+
32138,female,61,household,1 >=0 2 0,E00062375,comp_10861,company,148,Q,50-294
32139,female,61,household,0 0 2 0,E00062375,comp_10558,company,385,P,250+
32140,female,61,household,0 0 1 0,E00062375,comp_10568,company,4,Other,0-4
32141,female,61,household,0 0 1 0,E00062375,comp_10555,company,253,N,250+
32142,female,61,household,0 0 1 0,E00062375,comp_10558,company,385,P,250+
32143,female,61,household,0 0 1 0,E00062376,comp_10548,company,236,J,50-294
32144,female,61,household,0 0 2 0,E00062376,comp_10573,company,444,C,250+
32145,female,61,household,0 0 1 0,E00062376,comp_11161,company,4,I,0-4
32146,female,61,household,0 0 1 0,E00062377,comp_10853,company,317,P,250+
32147,female,61,household,0 0 2 0,E00062377,comp_11157,company,4,I,0-4
32148,female,61,household,0 0 1 0,E00062377,comp_10959,company,391,C,250+
32149,female,61,household,0 0 1 0,E00062377,comp_11202,company,4,I,0-4
32150,female,61,household,0 0 2 0,E00062378,comp_10581,company,338,G,250+
32151,female,61,household,0 >=0 >=0 >=0,E00062378,comp_10581,company,338,G,250+
32153,female,61,household,0 0 2 0,E00062378,comp_10617,company,10,K,10-19
32157,female,61,household,1 >=0 2 0,E00104959,comp_14018,company,4,Other,0-4
32158,female,61,household,0 0 2 0,E00104959,comp_14377,company,203,Q,50-294
32160,female,61,household,0 0 1 0,E00104960,comp_14365,company,89,P,50-294
32161,female,61,household,0 >=1 2 0,E00104960,comp_14445,company,4,D,0-4
32162,female,61,household,0 >=1 2 0,E00104960,comp_13948,company,4,O,0-4
32163,female,61,household,0 0 2 0,E00104960,comp_13876,company,74,J,50-294
32164,female,61,household,0 0 2 0,E00104961,comp_14380,company,20,Q,20-49
32165,female,61,household,0 0 2 0,E00104961,comp_14516,company,36,I,20-49
32167,female,61,household,0 0 2 0,E00104961,comp_14420,company,3,Other,0-4
32168,female,61,household,0 0 2 0,E00104961,comp_13957,company,200,P,50-294
32169,female,61,household,0 0 1 0,E00104962,comp_14030,company,4,Other,0-4
32170,female,61,household,0 0 2 0,E00104962,comp_13931,company,4,O,0-4
32173,female,61,household,0 >=0 >=0 >=0,E00104962,comp_14428,company,95,C,50-294
32174,female,61,household,0 >=1 2 0,E00104962,comp_14171,company,19,M,10-19
32176,female,61,household,0 >=1 2 0,E00104963,comp_14377,company,203,Q,50-294
32177,female,61,household,0 0 2 0,E00104963,comp_14156,company,75,L,50-294
32178,female,61,household,0 >=0 >=0 >=0,E00104963,comp_14029,company,4,Other,0-4
32179,female,61,household,0 0 2 0,E00104963,comp_14259,company,4,O,0-4
32183,female,61,household,0 0 1 0,E00104966,comp_13909,company,4,M,0-4
32184,female,61,household,0 0 2 0,E00105048,comp_14416,company,4,Other,0-4
32185,female,61,household,0 >=1 2 0,E00105048,comp_14166,company,19,M,10-19
32187,female,61,household,>=2 >=0 2 0,E00105048,comp_14516,company,36,I,20-49
32188,female,61,household,1 >=0 2 0,E00105048,comp_14504,company,4,G,0-4
32189,female,61,household,0 0 2 0,E00105048,comp_13994,company,4,Q,0-4
32190,female,61,household,0 0 2 0,E00105049,comp_14217,company,4,N,0-4
32198,female,61,household,0 0 2 0,E00105053,comp_14366,company,89,P,50-294
32199,female,61,household,1 >=0 >=0 >=0,E00105053,comp_14514,company,4,H,0-4
32200,female,61,household,0 0 1 0,E00105054,comp_14210,company,4,N,0-4
32202,female,61,household,0 0 1 0,E00105054,comp_14413,company,5,Other,5-9
32203,female,61,household,0 0 2 0,E00105054,comp_14427,company,95,C,50-294
32205,female,61,household,0 0 2 0,E00105055,comp_14524,company,10,I,10-19
32206,female,61,household,1 >=0 2 0,E00105055,comp_14377,company,203,Q,50-294
32209,female,61,household,>=2 >=0 2 0,E00105056,comp_14141,company,3,A,0-4
32210,female,61,household,0 >=0 >=0 >=0,E00105056,comp_14167,company,19,M,10-19
32211,female,61,household,0 >=1 2 0,E00105056,comp_14171,company,19,M,10-19
32212,female,61,household,0 0 2 0,E00105056,comp_13958,company,200,P,50-294
32214,female,61,household,0 >=1 2 0,E00105058,comp_13961,company,20,P,20-49
32216,female,61,household,0 0 2 0,E00105058,comp_14376,company,204,Q,50-294
32217,female,61,household,1 >=0 2 0,E00105059,comp_14363,company,4,O,0-4
32218,female,61,household,0 0 2 0,E00105059,comp_14365,company,89,P,50-294
32219,female,61,household,0 0 2 0,E00105059,comp_13971,company,4,Q,0-4
32220,female,61,household,0 0 1 0,E00105059,comp_14516,company,36,I,20-49
32223,female,61,household,0 0 1 0,E00105061,comp_14164,company,49,M,20-49
