person_id,person_sex,person_age,residence_type,residence_original_pattern,residence_geo_unit,venue_name,venue_type,Gender,NumberOfBoys,NumberOfGirls,NumberOfPupils,SchoolCapacity,StatutoryHighAge,StatutoryLowAge,is_residence
5597,female,18,household,0 >=0 0 0,E00171797,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
5598,female,18,household,0 >=0 0 0,E00171797,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
5599,female,18,household,0 >=0 0 0,E00171799,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
5602,female,18,household,0 >=0 0 0,E00171799,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
5610,female,18,household,0 >=0 0 0,E00171799,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
5616,female,18,household,0 >=0 0 0,E00171799,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
5620,female,18,household,0 >=0 0 0,E00171799,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
5627,female,18,household,0 >=0 0 0,E00171799,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
5629,female,18,household,0 >=0 0 0,E00171799,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
5634,female,18,household,0 >=0 0 0,E00171799,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
5635,female,18,household,0 >=0 0 0,E00171799,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
5637,female,18,household,0 >=0 0 0,E00171799,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
5649,female,18,household,0 >=0 0 0,E00171799,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
5650,female,18,household,0 >=0 0 0,E00171799,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
5652,female,18,household,0 >=0 0 0,E00171799,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
5653,female,18,household,0 >=0 0 0,E00171799,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
5671,female,18,household,0 >=0 0 0,E00171828,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
5680,female,18,household,0 >=0 0 0,E00171828,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
5681,female,18,household,0 >=0 0 0,E00171828,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
5682,female,18,household,0 >=0 0 0,E00171828,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
5685,female,18,household,0 >=0 0 0,E00171828,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
5690,female,18,household,0 >=0 0 0,E00171828,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
5691,female,18,household,0 >=0 0 0,E00171828,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
5694,female,18,household,0 >=0 0 0,E00171828,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
5696,female,18,household,0 >=0 0 0,E00171828,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
5704,female,18,household,0 >=0 0 0,E00171828,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
5706,female,18,household,0 >=0 0 0,E00171828,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
5713,female,18,household,0 >=0 0 0,E00171828,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
5719,female,18,household,0 >=0 0 0,E00171828,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
5725,female,18,household,0 >=0 0 0,E00171828,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
5730,female,18,household,0 >=0 0 0,E00171834,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
5732,female,18,household,0 >=0 0 0,E00171834,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
5734,female,18,household,0 >=0 0 0,E00171834,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
5746,female,18,household,0 >=0 0 0,E00171834,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
5750,female,18,household,0 >=0 0 0,E00171834,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
5751,female,18,household,0 0 1 0,E00171869,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
5752,female,18,household,0 >=0 0 0,E00171953,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
5753,female,18,household,0 >=0 0 0,E00183224,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
5754,female,18,household,0 >=0 0 0,E00183224,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
5755,female,18,household,0 >=0 0 0,E00183228,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
5756,female,18,household,0 >=0 0 0,E00183228,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
5757,female,18,household,0 >=0 0 0,E00183228,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
5758,female,18,household,0 >=0 0 0,E00183228,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
5759,female,18,household,0 >=0 0 0,E00183230,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
5760,female,18,household,0 >=0 0 0,E00183230,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
5761,female,18,household,0 >=0 0 0,E00183230,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
5762,female,18,household,0 >=1 2 0,E00183240,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
5763,female,18,household,0 >=0 0 0,E00183245,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
5764,female,18,household,0 >=0 0 0,E00183245,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
5765,female,18,household,0 >=0 0 0,E00183245,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
5766,female,18,household,0 >=0 0 0,E00183245,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
5767,female,18,household,0 >=1 2 0,E00183254,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
5768,female,18,household,0 >=1 1 0,E00183264,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
5769,female,18,household,0 >=0 0 0,E00183273,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
5770,female,18,household,0 >=0 0 0,E00183273,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
5773,female,18,household,0 >=0 0 0,E00183273,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
5775,female,18,household,0 >=0 0 0,E00183273,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
5776,female,18,household,0 >=0 0 0,E00183273,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
5777,female,18,household,0 >=0 0 0,E00183273,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
5779,female,18,household,0 >=0 0 0,E00183273,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
5784,female,18,household,0 >=1 2 0,E00183277,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
5785,female,18,household,0 >=1 2 0,E00183278,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
5786,female,18,household,0 >=1 2 0,E00183278,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
5787,female,18,household,0 >=1 1 0,E00183281,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
5788,female,18,household,0 >=1 2 0,E00183281,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
5789,female,18,household,0 >=1 2 0,E00183281,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
5792,female,18,household,0 >=0 0 0,E00183295,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
5793,female,18,household,0 >=0 0 0,E00183295,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
5797,female,18,household,0 >=0 0 0,E00183295,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
5799,female,18,household,0 >=0 0 0,E00183295,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
5800,female,18,household,0 >=0 0 0,E00183295,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
5801,female,18,household,0 >=0 0 0,E00183295,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
5802,female,18,household,0 >=0 0 0,E00183295,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
5803,female,18,household,0 >=0 0 0,E00183295,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
5804,female,18,household,0 >=0 0 0,E00183295,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
5805,female,18,household,0 >=0 0 0,E00183295,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
5806,female,18,household,0 >=0 0 0,E00183295,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
5808,female,18,household,0 >=0 0 0,E00183295,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
5809,female,18,household,0 >=0 0 0,E00183295,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
5810,female,18,household,0 >=0 0 0,E00183295,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
5811,female,18,household,0 >=0 0 0,E00183295,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
5812,female,18,household,0 >=0 0 0,E00183295,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
5833,female,18,household,0 >=1 2 0,E00183308,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
5841,female,18,household,0 >=1 2 0,E00183308,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
5899,female,18,household,1 >=0 2 0,E00183308,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
5958,female,18,household,0 >=0 0 0,E00183314,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
5963,female,18,household,0 >=0 0 0,E00183314,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
5965,female,18,household,0 >=0 0 0,E00183314,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
5970,female,18,household,0 >=0 0 0,E00183314,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
5992,female,18,household,0 >=0 0 0,E00183314,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
5994,female,18,household,0 >=0 0 0,E00183314,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6003,female,18,household,0 >=0 0 0,E00183314,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6004,female,18,household,0 >=0 0 0,E00183314,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6007,female,18,household,0 >=0 0 0,E00183314,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6016,female,18,household,0 >=0 0 0,E00183314,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6029,female,18,household,0 >=0 0 0,E00183314,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6031,female,18,household,0 >=0 0 0,E00183314,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
6033,female,18,household,0 >=0 0 0,E00183314,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6040,female,18,household,0 >=0 0 0,E00183314,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6045,female,18,household,0 >=0 0 0,E00183314,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6058,female,18,household,0 >=0 0 0,E00183314,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6081,female,18,household,0 >=0 0 0,E00183315,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6083,female,18,household,0 >=0 0 0,E00183315,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6084,female,18,household,0 >=0 0 0,E00183315,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6088,female,18,household,0 >=0 0 0,E00183315,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6092,female,18,household,0 >=0 0 0,E00183315,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6093,female,18,household,0 >=0 0 0,E00183315,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6099,female,18,household,0 >=0 0 0,E00183315,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6100,female,18,household,0 >=0 0 0,E00183315,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6108,female,18,household,0 >=0 0 0,E00183315,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6110,female,18,household,0 >=0 0 0,E00183315,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6111,female,18,household,0 >=0 0 0,E00183315,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6113,female,18,household,0 >=0 0 0,E00183315,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6117,female,18,household,0 >=0 0 0,E00183315,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6125,female,18,household,0 >=0 0 0,E00183315,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6128,female,18,household,0 >=0 0 0,E00183315,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6129,female,18,household,0 >=0 0 0,E00183315,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6130,female,18,household,0 >=0 0 0,E00183315,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6131,female,18,household,0 >=0 0 0,E00183315,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6135,female,18,household,0 >=0 0 0,E00183315,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6140,female,18,household,0 >=0 0 0,E00183315,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6142,male,18,household,1 >=0 2 0,E00062058,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6143,male,18,household,0 >=1 2 0,E00062061,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6144,male,18,household,0 >=1 2 0,E00062061,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6145,male,18,household,0 >=1 2 0,E00062061,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6146,male,18,household,>=2 >=0 2 0,E00062066,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6147,male,18,household,0 >=0 >=0 >=0,E00062066,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6148,male,18,household,0 >=1 1 0,E00062066,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6149,male,18,household,0 >=1 1 0,E00062066,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6150,male,18,household,0 >=0 >=0 >=0,E00062066,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6151,male,18,household,0 >=0 >=0 >=0,E00062066,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6152,male,18,household,>=2 >=0 2 0,E00062067,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6153,male,18,household,0 >=1 1 0,E00062067,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6154,male,18,household,0 >=1 1 0,E00062067,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6155,male,18,household,0 >=1 2 0,E00062068,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6156,male,18,household,0 >=1 2 0,E00062068,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6157,male,18,household,0 >=0 0 0,E00062068,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6158,male,18,household,0 >=1 2 0,E00062069,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6159,male,18,household,0 >=1 2 0,E00062069,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6160,male,18,household,0 >=1 2 0,E00062070,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6161,male,18,household,>=2 >=0 2 0,E00062070,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6162,male,18,household,0 >=1 2 0,E00062070,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6163,male,18,household,0 >=1 1 0,E00062309,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6164,male,18,household,0 >=1 2 0,E00062309,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6165,male,18,household,0 >=1 1 0,E00062310,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6166,male,18,household,0 >=1 2 0,E00062310,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6167,male,18,household,0 >=1 1 0,E00062311,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6168,male,18,household,>=2 >=0 2 0,E00062312,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6169,male,18,household,1 >=0 2 0,E00062312,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6170,male,18,household,0 >=1 2 0,E00062312,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6171,male,18,household,0 >=1 2 0,E00062313,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6172,male,18,household,0 >=1 1 0,E00062313,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6173,male,18,household,0 >=1 2 0,E00062314,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6174,male,18,household,0 >=1 2 0,E00062314,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6175,male,18,household,0 >=1 2 0,E00062314,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6176,male,18,household,0 >=1 1 0,E00062315,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6177,male,18,household,1 >=0 2 0,E00062315,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6178,male,18,household,0 >=1 2 0,E00062315,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6179,male,18,household,0 >=1 1 0,E00062316,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6180,male,18,household,>=2 >=0 2 0,E00062316,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6181,male,18,household,1 >=0 2 0,E00062317,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6182,male,18,household,0 >=1 2 0,E00062318,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6183,male,18,household,0 >=1 1 0,E00062319,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6184,male,18,household,0 >=1 2 0,E00062321,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6185,male,18,household,0 >=1 1 0,E00062321,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6186,male,18,household,0 >=1 2 0,E00062321,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6187,male,18,household,0 >=1 2 0,E00062322,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6188,male,18,household,1 >=0 2 0,E00062322,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6189,male,18,household,1 >=0 2 0,E00062322,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6190,male,18,household,0 >=1 2 0,E00062322,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6191,male,18,household,0 >=1 2 0,E00062322,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6192,male,18,household,0 >=1 2 0,E00062323,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6193,male,18,household,0 >=1 2 0,E00062324,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6194,male,18,household,0 >=0 0 0,E00062324,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6195,male,18,household,0 >=1 2 0,E00062324,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6196,male,18,household,>=2 >=0 2 0,E00062358,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6197,male,18,household,0 >=1 2 0,E00062358,Durham Sixth Form Centre,school,Mixed,655.0,1053.0,1708.0,2000.0,19.0,16.0,False
6198,male,18,household,0 >=1 2 0,E00062358,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6199,male,18,household,0 >=1 1 0,E00062359,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6200,male,18,household,0 >=1 1 0,E00062359,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6201,male,18,household,0 >=1 2 0,E00062359,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6202,male,18,household,0 >=1 2 0,E00062360,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6203,male,18,household,0 >=1 2 0,E00062361,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6204,male,18,household,0 >=1 2 0,E00062362,"St Leonard's Catholic School, Durham",school,Mixed,616.0,644.0,1260.0,1265.0,18.0,11.0,False
6205,male,18,household,0 >=1 2 0,E00062363,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6206,male,18,household,0 >=1 1 0,E00062363,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6207,male,18,household,>=2 >=0 2 0,E00062363,Durham Johnston Comprehensive School,school,Mixed,855.0,833.0,1688.0,1700.0,18.0,11.0,False
6208,male,18,household,0 >=1 1 0,E00062364,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
6209,male,18,household,0 >=1 2 0,E00062365,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
