person_id,person_sex,person_age,residence_type,residence_original_pattern,residence_geo_unit,venue_name,venue_type,is_residence,n_students
18198,male,24,household,0 >=1 2 0,E00062320,Durham University,university,False,19025
18199,male,24,household,0 >=1 2 0,E00062321,Durham University,university,False,19025
18200,male,24,household,>=2 >=0 2 0,E00062322,Durham University,university,False,19025
18201,male,24,household,>=2 >=0 2 0,E00062322,Durham University,university,False,19025
18202,male,24,household,1 >=0 2 0,E00062322,Durham University,university,False,19025
18203,male,24,household,1 >=0 2 0,E00062323,Durham University,university,False,19025
18204,male,24,household,0 >=1 2 0,E00062324,Durham University,university,False,19025
18205,male,24,household,0 >=1 2 0,E00062324,Durham University,university,False,19025
18206,male,24,household,0 >=1 1 0,E00062358,Durham University,university,False,19025
18207,male,24,household,>=2 >=0 2 0,E00062358,Durham University,university,False,19025
18208,male,24,household,0 >=1 2 0,E00062363,Durham University,university,False,19025
18209,male,24,household,0 >=1 2 0,E00062364,Durham University,university,False,19025
18210,male,24,household,0 >=1 2 0,E00062365,Durham University,university,False,19025
18211,male,24,household,0 >=1 2 0,E00062368,Durham University,university,False,19025
18212,male,24,household,0 >=1 2 0,E00062372,Durham University,university,False,19025
18213,male,24,household,0 >=1 2 0,E00062375,Durham University,university,False,19025
18214,male,24,household,0 >=1 2 0,E00104959,Durham University,university,False,19025
18215,male,24,household,0 >=1 2 0,E00104960,Durham University,university,False,19025
18216,male,24,household,0 >=1 2 0,E00104961,Durham University,university,False,19025
18217,male,24,household,0 >=1 2 0,E00104962,Durham University,university,False,19025
18218,male,24,household,0 >=0 0 0,E00104963,Durham University,university,False,19025
18219,male,24,household,0 >=1 2 0,E00104966,Durham University,university,False,19025
18220,male,24,household,0 >=0 0 0,E00105048,Durham University,university,False,19025
18221,male,24,household,0 >=0 0 0,E00105048,Durham University,university,False,19025
18222,male,24,household,0 >=0 0 0,E00105048,Durham University,university,False,19025
18223,male,24,household,0 >=0 0 0,E00105049,Durham University,university,False,19025
18224,male,24,household,0 >=0 0 0,E00105049,Durham University,university,False,19025
18225,male,24,household,0 >=1 2 0,E00105049,Durham University,university,False,19025
18226,male,24,household,0 >=1 2 0,E00105049,Durham University,university,False,19025
18227,male,24,household,0 >=0 0 0,E00105049,Durham University,university,False,19025
18228,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18229,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18230,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18231,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18232,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18233,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18234,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18235,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18236,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18237,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18238,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18239,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18240,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18241,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18242,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18243,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18244,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18245,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18246,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18247,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18248,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18249,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18250,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18251,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18252,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18253,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18254,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18255,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18256,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18257,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18258,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18259,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18260,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18261,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18262,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18263,male,24,household,0 >=0 0 0,E00105050,Durham University,university,False,19025
18264,male,24,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
18265,male,24,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
18266,male,24,student_dorms,,E00105051,Durham University,university,False,19025
18267,male,24,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
18268,male,24,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
18269,male,24,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
18270,male,24,student_dorms,,E00105051,Durham University,university,False,19025
18271,male,24,student_dorms,,E00105051,Durham University,university,False,19025
18272,male,24,student_dorms,,E00105051,Durham University,university,False,19025
18273,male,24,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
18274,male,24,student_dorms,,E00105051,Durham University,university,False,19025
18275,male,24,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
18276,male,24,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
18277,male,24,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
18278,male,24,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
18279,male,24,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
18280,male,24,student_dorms,,E00105051,Durham University,university,False,19025
18281,male,24,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
18282,male,24,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
18283,male,24,student_dorms,,E00105051,Durham University,university,False,19025
18284,male,24,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
18285,male,24,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
18286,male,24,household,0 >=0 0 0,E00105051,Durham University,university,False,19025
18287,male,24,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
18288,male,24,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
18289,male,24,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
18290,male,24,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
18291,male,24,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
18292,male,24,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
18293,male,24,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
18294,male,24,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
18295,male,24,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
18296,male,24,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
18297,male,24,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
18298,male,24,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
18299,male,24,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
18300,male,24,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
18301,male,24,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
18302,male,24,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
18303,male,24,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
18304,male,24,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
18305,male,24,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
18306,male,24,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
18307,male,24,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
18308,male,24,household,1 >=0 2 0,E00105053,Durham University,university,False,19025
18309,male,24,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
18310,male,24,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
18311,male,24,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
18312,male,24,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
18313,male,24,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
18314,male,24,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
18315,male,24,household,0 >=0 0 0,E00105053,Durham University,university,False,19025
18316,male,24,household,0 >=0 0 0,E00105054,Durham University,university,False,19025
18317,male,24,household,0 >=0 0 0,E00105054,Durham University,university,False,19025
18318,male,24,household,0 >=0 0 0,E00105054,Durham University,university,False,19025
18319,male,24,student_dorms,,E00105054,Durham University,university,False,19025
18320,male,24,student_dorms,,E00105054,Durham University,university,False,19025
18321,male,24,household,0 >=0 0 0,E00105054,Durham University,university,False,19025
18322,male,24,household,0 >=0 0 0,E00105054,Durham University,university,False,19025
18323,male,24,student_dorms,,E00105054,Durham University,university,False,19025
18324,male,24,student_dorms,,E00105054,Durham University,university,False,19025
18325,male,24,student_dorms,,E00105054,Durham University,university,False,19025
18326,male,24,student_dorms,,E00105054,Durham University,university,False,19025
18327,male,24,household,0 >=1 1 0,E00105054,Durham University,university,False,19025
18328,male,24,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
18329,male,24,student_dorms,,E00105055,Durham University,university,False,19025
18330,male,24,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
18331,male,24,student_dorms,,E00105055,Durham University,university,False,19025
18332,male,24,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
18333,male,24,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
18334,male,24,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
18335,male,24,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
18336,male,24,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
18337,male,24,household,0 >=0 0 0,E00105055,Durham University,university,False,19025
18338,male,24,student_dorms,,E00105055,Durham University,university,False,19025
18339,male,24,student_dorms,,E00105055,Durham University,university,False,19025
18340,male,24,student_dorms,,E00105055,Durham University,university,False,19025
18341,male,24,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
18342,male,24,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
18343,male,24,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
18344,male,24,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
18345,male,24,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
18346,male,24,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
18347,male,24,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
18348,male,24,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
18349,male,24,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
18350,male,24,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
18351,male,24,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
18352,male,24,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
18353,male,24,household,0 >=0 0 0,E00105056,Durham University,university,False,19025
18354,male,24,household,0 >=1 2 0,E00105058,Durham University,university,False,19025
18355,male,24,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
18356,male,24,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
18357,male,24,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
18358,male,24,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
18359,male,24,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
18360,male,24,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
18361,male,24,household,0 >=0 0 0,E00105061,Durham University,university,False,19025
18362,male,24,household,0 >=0 0 0,E00105075,Durham University,university,False,19025
18363,male,24,household,0 >=0 0 0,E00105075,Durham University,university,False,19025
18364,male,24,household,0 >=0 0 0,E00105075,Durham University,university,False,19025
18365,male,24,household,0 >=0 0 0,E00105075,Durham University,university,False,19025
18366,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18367,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18368,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18369,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18370,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18371,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18372,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18373,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18374,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18375,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18376,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18377,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18378,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18379,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18380,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18381,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18382,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18383,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18384,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18385,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18386,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18387,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18388,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18389,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18390,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18391,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18392,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18393,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18394,male,24,household,0 >=0 0 0,E00105077,Durham University,university,False,19025
18395,male,24,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
18396,male,24,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
18397,male,24,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
18398,male,24,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
18399,male,24,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
18400,male,24,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
18401,male,24,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
18402,male,24,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
18403,male,24,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
18404,male,24,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
18405,male,24,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
18406,male,24,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
18407,male,24,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
18408,male,24,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
18409,male,24,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
18410,male,24,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
18411,male,24,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
18412,male,24,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
18413,male,24,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
18414,male,24,household,0 >=0 0 0,E00105078,Durham University,university,False,19025
18415,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18416,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18417,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18418,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18419,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18420,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18421,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18422,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18423,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18424,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18425,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18426,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18427,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18428,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18429,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18430,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18431,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18432,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18433,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18434,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18435,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18436,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18437,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18438,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18439,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18440,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18441,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18442,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18443,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18444,male,24,household,0 >=0 0 0,E00105079,Durham University,university,False,19025
18445,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18446,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18447,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18448,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18449,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18450,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18451,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18452,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18453,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18454,male,24,household,0 >=1 2 0,E00105080,Durham University,university,False,19025
18455,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18456,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18457,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18458,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18459,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18460,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18461,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18462,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18463,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18464,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18465,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18466,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18467,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18468,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18469,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18470,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18471,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18472,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18473,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18474,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18475,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18476,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18477,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18478,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18479,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18480,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18481,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18482,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18483,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18484,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18485,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18486,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18487,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18488,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18489,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18490,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18491,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18492,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18493,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18494,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18495,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18496,male,24,household,0 0 2 0,E00105080,Durham University,university,False,19025
18497,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18498,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18499,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18500,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18501,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18502,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18503,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18504,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18505,male,24,student_dorms,,E00105080,Durham University,university,False,19025
18506,male,24,household,0 >=0 0 0,E00105101,Durham University,university,False,19025
18507,male,24,household,0 >=0 0 0,E00105101,Durham University,university,False,19025
18508,male,24,household,0 >=0 0 0,E00105101,Durham University,university,False,19025
18509,male,24,household,0 >=0 0 0,E00105101,Durham University,university,False,19025
18510,male,24,household,0 >=0 0 0,E00105101,Durham University,university,False,19025
18511,male,24,household,0 >=0 0 0,E00105101,Durham University,university,False,19025
18512,male,24,household,0 >=0 0 0,E00105101,Durham University,university,False,19025
18513,male,24,household,0 >=0 0 0,E00105102,Durham University,university,False,19025
18514,male,24,household,0 >=0 0 0,E00105102,Durham University,university,False,19025
18515,male,24,household,0 >=0 0 0,E00105102,Durham University,university,False,19025
18516,male,24,household,0 >=0 0 0,E00105102,Durham University,university,False,19025
18517,male,24,household,0 >=1 1 0,E00105104,Durham University,university,False,19025
18518,male,24,household,0 >=0 0 0,E00105106,Durham University,university,False,19025
18519,male,24,household,0 >=1 2 0,E00105107,Durham University,university,False,19025
18520,male,24,household,0 >=0 0 0,E00105108,Durham University,university,False,19025
18521,male,24,household,0 >=0 0 0,E00105108,Durham University,university,False,19025
18522,male,24,household,0 >=0 0 0,E00105109,Durham University,university,False,19025
18523,male,24,household,0 >=0 0 0,E00105109,Durham University,university,False,19025
18524,male,24,household,0 >=0 0 0,E00105109,Durham University,university,False,19025
18525,male,24,student_dorms,,E00105109,Durham University,university,False,19025
18526,male,24,student_dorms,,E00105109,Durham University,university,False,19025
18527,male,24,household,0 >=0 0 0,E00105109,Durham University,university,False,19025
18528,male,24,household,0 >=0 0 0,E00105109,Durham University,university,False,19025
18529,male,24,household,0 >=0 0 0,E00105109,Durham University,university,False,19025
18530,male,24,household,0 >=0 0 0,E00105109,Durham University,university,False,19025
18531,male,24,student_dorms,,E00105109,Durham University,university,False,19025
18532,male,24,household,0 >=0 0 0,E00105109,Durham University,university,False,19025
18533,male,24,student_dorms,,E00105183,Durham University,university,False,19025
18534,male,24,household,0 >=0 0 0,E00105183,Durham University,university,False,19025
18535,male,24,household,0 >=0 0 0,E00105183,Durham University,university,False,19025
18536,male,24,household,0 >=0 0 0,E00105183,Durham University,university,False,19025
18537,male,24,household,0 >=0 0 0,E00105183,Durham University,university,False,19025
18538,male,24,student_dorms,,E00105183,Durham University,university,False,19025
18539,male,24,student_dorms,,E00105183,Durham University,university,False,19025
18540,male,24,household,0 >=0 0 0,E00105184,Durham University,university,False,19025
18541,male,24,student_dorms,,E00105184,Durham University,university,False,19025
18542,male,24,household,0 >=0 0 0,E00105184,Durham University,university,False,19025
18543,male,24,household,0 >=0 0 0,E00105184,Durham University,university,False,19025
18544,male,24,student_dorms,,E00105184,Durham University,university,False,19025
18545,male,24,student_dorms,,E00105184,Durham University,university,False,19025
18546,male,24,household,0 >=0 0 0,E00105186,Durham University,university,False,19025
18547,male,24,household,0 >=0 0 0,E00105186,Durham University,university,False,19025
18548,male,24,household,0 >=0 0 0,E00105186,Durham University,university,False,19025
18549,male,24,household,0 >=0 0 0,E00105186,Durham University,university,False,19025
18550,male,24,household,0 >=0 0 0,E00105186,Durham University,university,False,19025
18551,male,24,household,0 >=0 0 0,E00105186,Durham University,university,False,19025
18552,male,24,household,0 >=0 0 0,E00105186,Durham University,university,False,19025
18553,male,24,household,0 >=0 0 0,E00105186,Durham University,university,False,19025
18554,male,24,household,0 >=0 0 0,E00105186,Durham University,university,False,19025
18555,male,24,household,0 >=0 0 0,E00105186,Durham University,university,False,19025
18556,male,24,household,0 >=0 0 0,E00105186,Durham University,university,False,19025
18557,male,24,household,0 >=0 0 0,E00105186,Durham University,university,False,19025
18558,male,24,household,0 >=0 0 0,E00171797,Durham University,university,False,19025
18559,male,24,household,0 >=0 0 0,E00171797,Durham University,university,False,19025
18560,male,24,household,0 >=0 0 0,E00171797,Durham University,university,False,19025
18561,male,24,household,0 >=0 0 0,E00171797,Durham University,university,False,19025
18562,male,24,household,0 >=0 0 0,E00171797,Durham University,university,False,19025
18563,male,24,household,0 >=0 0 0,E00171797,Durham University,university,False,19025
18564,male,24,student_dorms,,E00171799,Durham University,university,False,19025
18565,male,24,household,0 >=0 0 0,E00171799,Durham University,university,False,19025
18566,male,24,student_dorms,,E00171799,Durham University,university,False,19025
18567,male,24,student_dorms,,E00171799,Durham University,university,False,19025
18568,male,24,student_dorms,,E00171799,Durham University,university,False,19025
18569,male,24,student_dorms,,E00171799,Durham University,university,False,19025
18570,male,24,student_dorms,,E00171799,Durham University,university,False,19025
18571,male,24,student_dorms,,E00171799,Durham University,university,False,19025
18572,male,24,household,0 >=0 0 0,E00171799,Durham University,university,False,19025
18573,male,24,student_dorms,,E00171799,Durham University,university,False,19025
18574,male,24,student_dorms,,E00171799,Durham University,university,False,19025
18575,male,24,student_dorms,,E00171799,Durham University,university,False,19025
18576,male,24,household,0 >=0 0 0,E00171828,Durham University,university,False,19025
18577,male,24,household,0 >=0 0 0,E00171828,Durham University,university,False,19025
18578,male,24,student_dorms,,E00171828,Durham University,university,False,19025
18579,male,24,household,0 >=0 0 0,E00171828,Durham University,university,False,19025
18580,male,24,household,0 >=0 0 0,E00171828,Durham University,university,False,19025
18581,male,24,household,0 >=0 0 0,E00171828,Durham University,university,False,19025
18582,male,24,student_dorms,,E00171828,Durham University,university,False,19025
18583,male,24,household,0 >=0 0 0,E00171828,Durham University,university,False,19025
18584,male,24,student_dorms,,E00171828,Durham University,university,False,19025
18585,male,24,student_dorms,,E00171828,Durham University,university,False,19025
18586,male,24,household,0 >=0 0 0,E00171828,Durham University,university,False,19025
18587,male,24,household,0 >=0 0 0,E00171828,Durham University,university,False,19025
18588,male,24,student_dorms,,E00171834,Durham University,university,False,19025
18589,male,24,student_dorms,,E00171834,Durham University,university,False,19025
18590,male,24,student_dorms,,E00171834,Durham University,university,False,19025
18591,male,24,household,0 >=0 0 0,E00171834,Durham University,university,False,19025
18592,male,24,student_dorms,,E00171834,Durham University,university,False,19025
18593,male,24,household,0 >=0 0 0,E00171834,Durham University,university,False,19025
18594,male,24,student_dorms,,E00171834,Durham University,university,False,19025
18595,male,24,student_dorms,,E00171834,Durham University,university,False,19025
18596,male,24,student_dorms,,E00171834,Durham University,university,False,19025
18597,male,24,student_dorms,,E00171834,Durham University,university,False,19025
18598,male,24,student_dorms,,E00171834,Durham University,university,False,19025
18599,male,24,student_dorms,,E00171834,Durham University,university,False,19025
